session_page_id,location_id,shared,dummy_mobile,dummy_desktop,shareability,nugget_pvs,prev_subscribe,prev_share_count,prev_pv_count,prev_sessions,avg_pvs_per_prev_session,delta_created,cur_pv_count
cafffb6ec34ce5431429f06d67d594f2,5643af5c171e30003300033d,shared,1,0,0.015315006,87300,0,0,7,4,1.75,790,0
204f1f1aad28af97c50994b81e1ab631,563cb2b0888761002c00014f,shared,1,0,0.017660893,1160417,0,0,24,18,1.333333333,3631,1
f7b464b5760fcb7102651bcf292efa7a,5639119b56afa00027000129,no_shared,0,1,0.019634264,109095,0,0,4,3,1.333333333,761,2
825a378a0079517eb62a6cf7fdd479e5,55a947ee633236002c450300,shared,1,0,0.014633268,77768,0,0,1,1,1,196,1
0903d55a24522f4504313920c303ad0b,5649eb78617ef0002d00004e,shared,0,1,0.021182973,74541,0,18,272,247,1.101214575,19633,1
03d5201ef07e766bb4bdef941ed10b73,5649dba781e65b0029000028,no_shared,1,0,0.009390549,598900,0,0,5,5,1,3120,1
15a35c368276324d8901df382d78e49d,56460016de1096001b00014b,shared,1,0,0.01038817,54100,0,1,12,10,1.2,8263,1
44c06495ed12624340c33a8aa973016d,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,1,1,1,5,1
d53095e9632da9d33af5c88ade742589,564212cc360a15001e000159,shared,1,0,0.015786322,1526448,1,2,47,29,1.620689655,652,1
b9688244338810da73b878f7a468b9d1,539735a9b1a132c5e900003c,no_shared,1,0,0.022606649,404527,0,0,1,1,1,172,1
9a1b9e5ff8e4e90574ac553ff36acdea,5589d7dd383030002cf90000,no_shared,1,0,0.018146741,16587,0,0,13,13,1,2211,1
01a7e11868f421017465089ae8ee013b,564603021d0488002400017b,no_shared,1,0,0.013896189,334840,0,0,22,18,1.222222222,2413,1
d1e2e9467343c06610d8e33af6ec70fb,56266d022dd3e9001800019e,shared,1,0,0.012176193,161709,0,0,30,28,1.071428571,1962,1
5edd4f889bd4f0af88e688b5aacf74b5,564275e988ba7f002d000411,shared,0,1,0.016172195,69131,0,9,15,12,1.25,1463,1
3ab219c75c8808cb6f1056afa57bd7ea,564a363781e65b001b0001c8,no_shared,1,0,0.007813263,30717,0,3,29,25,1.16,1022,1
0c664c4ea57aedcecb5a6ca7eaeda9a3,54d28b513137630019370000,shared,0,1,0.019892735,82040,0,0,2,2,1,1869,2
c488b161d6d3781ad5e3447f373ba5b5,539735a9b1a132c5e900003c,shared,1,0,0.022606649,404527,0,0,1,1,1,646,1
a6eb9f1f520375e0dfac25c371f14b62,563cb2b0888761002c00014f,shared,0,1,0.017660893,1160417,0,0,0,0,0,0,1
724d3967bcc82ac16d5093221363958a,53bc19e79a9bf15cb0000051,no_shared,0,1,0.026353083,450194,0,0,5,5,1,442,1
71182caeee61996666443f6e35555871,564b9efe85758800270000ea,shared,0,1,0.021714858,1044308,0,0,42,44,0.954545455,5496,2
b595a2ae2dfb02de8acb05c79203733d,564a9dc46b1b80003300009f,shared,1,0,0.010211305,579162,0,0,0,0,0,0,1
fd812ec5f1c811f1c8d3ce5df5ca9768,55cca01431623200271a0000,no_shared,0,1,0.006598525,23187,0,0,0,0,0,0,2
26c70ec38356eeeb8d75c4f73163f6ab,5640f6d4ee3509001e00009a,no_shared,1,0,0.010017393,76467,0,0,34,31,1.096774194,4321,2
ba761c6188a5db17ad78d67d4094fd50,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,1,2,2,1,3722,2
9550ec759216b2ab501e999564c209af,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,0,0,0,0,1
9a2ef44f77ede86774ba937ed655755b,5649dba781e65b0029000028,shared,1,0,0.009390549,598900,0,0,0,0,0,0,1
c79ee40fdfbbb1794c051bee6f12054c,5642023c88ba7f0024000131,no_shared,1,0,0.014386671,1298146,0,0,6,5,1.2,1434,1
24b9ff91a40c19113c732fea15285518,564ccfad703ea2002d000189,shared,0,0,0.02683726,6409,0,0,4,4,1,1991,1
11ce7b60d09814e9d5f3131b84a835fc,564a3b8759c5b4002a00000b,no_shared,0,0,0.007857861,192037,0,0,211,146,1.445205479,2736,2
174192a340eff809c70b8c34ed4c6846,564d02d6bbb6530018000033,no_shared,1,0,0.013294635,10681,0,0,2,2,1,485,1
113a1ee38d2b37fdc8f49c19dafd0732,5642563188ba7f002d000318,no_shared,1,0,0.013376963,277791,0,0,4,4,1,3241,1
7a83fdf7e6683c478324ac5ea9433ade,560e983cb2b9710019000112,no_shared,1,0,0.012682516,622274,0,0,12,12,1,4605,1
131bf87a19a5f0eeb566650172de7a71,560e983cb2b9710019000112,shared,1,0,0.012682516,622274,0,0,8,9,0.888888889,744,1
61627e2d51b8384618b8cf1a61bfd08e,5642023c88ba7f0024000131,no_shared,1,0,0.014386671,1298146,0,0,31,29,1.068965517,9106,1
82cd6a0a30404f19e4b178541437935c,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,3,3,1,2130,1
4119866fd86537b63b524818a64eec7e,563bae2e2a68e3002700000c,shared,1,0,0.009730964,336349,0,0,1,1,1,6,2
c9df55982587c8d94b4af44aebc1eae3,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,0,0,0,0,1
a6ff829d8e3684dbef2992974085c606,563bae2e2a68e3002700000c,shared,1,0,0.009730964,336349,0,0,44,41,1.073170732,7808,1
64b9c356e6553188a99c94438f3fe2c1,564b54df020476001e000178,no_shared,0,0,0.019267672,625348,0,1,5,6,0.833333333,4481,1
8e9fbedac1cb0f056af290bc95021230,560e86123605d3001c00007a,shared,0,1,0.0271268,30339,0,0,0,0,0,0,1
651cf8a24b189fe0136088e10d02f54b,564a5351e448af003000007b,no_shared,0,1,0.011885427,358338,0,0,1,1,1,719,1
88cdd9c4f867806b70df42da87a880f5,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,0,0,0,12,1
d282c526be8e4a415dbba3bdc81bc759,564e57eb437ff0002d0000ef,no_shared,0,0,0.022292234,666555,0,0,14,13,1.076923077,6198,1
e9698a64b9bad25358f7e809c77c6ca5,564e3664e4b5c90030000028,no_shared,1,0,0.009103435,105235,0,4,62,56,1.107142857,6860,1
5e0833471c654473918b48c847ae264e,55f0626b39353700255e0300,no_shared,1,0,0.006051437,1322,0,0,42,35,1.2,15991,1
6fa42b76291881016cb40098cea5d36c,539735a9b1a132c5e900003c,no_shared,1,0,0.022606649,404527,0,0,0,0,0,0,1
0f0b7acbca907a5ea3d44509e4552a68,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,2,1,2,91,3
2041b579d5a539e94f0cd7270ea51278,564c127edc68bb00270000c5,shared,1,0,0.013732049,119283,0,0,12,11,1.090909091,1359,1
4f1bf2cc4b96af59380a7238bbb7393c,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,0,0,0,0,0,0,1
2ecadd77c301b2be3180bd37eb0630f1,561d5ce04253e600330000ab,no_shared,1,0,0.015852567,430025,0,0,0,0,0,0,1
0419449b1b3de76eec34f593a27443d3,5649f16981e65b002400007b,no_shared,0,0,0.005269396,85209,0,0,2,2,1,1081,1
d0be388235e9d72d58365fc91fb1741e,5434e8b9fc61e2708600000b,no_shared,0,0,0.011997913,2579532,0,0,0,0,0,0,1
2a26ef0b01a7dda8a8eba25120063c4e,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,4,3,1.333333333,779,1
f27b0bacf92d64d0bdeccb1e53557a9e,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,0,0,0,0,0,0,1
a0a105142a04fd3095fc2eb882e77f94,564b9efe85758800270000ea,no_shared,0,1,0.021714858,1044308,0,0,23,22,1.045454545,2865,1
9b7c4008204d86996f413417c3f43db4,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,0,0,0,0,1
0822181512b02d4587dc888062a9779e,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,1,3,22,21,1.047619048,2369,1
31c80a1eacaa14d2657ccf49c8dc30f9,5637a8b95d2a7f0018000044,shared,0,1,0.033409761,48848,0,1,40,39,1.025641026,3646,1
5675d5bf356209b5577c6fe35f84eb0f,55bb9a2e326562001a0e0000,no_shared,1,0,0.015428155,211302,0,0,10,9,1.111111111,1141,1
e93450fd62754d4040432dc46ee7f321,5623d2cb9d12690021000010,shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
e8dc4059fbc981596327ab1f1a3c5f74,564a9dc46b1b80003300009f,no_shared,1,0,0.010211305,579162,0,0,29,26,1.115384615,2471,1
d27f8d3b961395efc2d1a533e28e90dd,5627d1c1de896b00300001b5,no_shared,1,0,0.010365988,339765,0,0,13,13,1,5927,1
22a70dd0dce9f59c3df61fe15c9bfea8,55913ebb343363002c050000,no_shared,1,0,0.01768984,1045685,0,0,0,0,0,0,1
a46d4ce04d842f2d55f9a4655b2eb5bd,564a9dc46b1b80003300009f,no_shared,0,0,0.010211305,579162,1,5,415,316,1.313291139,18479,1
cdfde5d1217e43432d5edce05fd4ab9a,560afe72303437000d520000,no_shared,0,1,0.01345979,224372,0,0,153,87,1.75862069,3659,1
93d88db86ceecd0648eab2d890a9e5b4,5649dba781e65b0029000028,no_shared,1,0,0.009390549,598900,0,1,29,22,1.318181818,813,1
7b2c39c97245ea62b6838c405d3fdd4e,539735a9b1a132c5e900003c,no_shared,1,0,0.022606649,404527,0,0,0,0,0,0,1
03756dd79ee10a3f8804bfe0a502e462,564b54df020476001e000178,shared,0,1,0.019267672,625348,0,0,0,0,0,0,2
42b6ad83f427f67bfffd7a79c311af32,564506611ed25b00210000f2,no_shared,0,0,0.026545025,89772,0,0,126,116,1.086206897,10704,1
c2714ec4ce3dfb9548c7b892932e331a,564a5351e448af003000007b,no_shared,1,0,0.011885427,358338,0,0,5,5,1,608,1
9c5dfe0ff5708ec833c334586feed6e8,564a5351e448af003000007b,no_shared,1,0,0.011885427,358338,0,0,0,0,0,0,1
d29de3b29986ad53ff15ab22ef3ac29d,564b9efe85758800270000ea,no_shared,0,0,0.021714858,1044308,0,0,184,151,1.218543046,9322,1
af6e6b753e193b08ea17b97d0c9f9c2d,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,0,0,0,0,1
f87af90ce38a65740b83a5c05e5bfc96,564a5351e448af003000007b,shared,0,1,0.011885427,358338,0,0,0,0,0,0,1
6c97aa0450621e543389f3b36ab2f5ce,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,1,1,1,3231,1
7a9f6ee52ac07a3ca1a098df40a58bd9,552f0ee6363064002cd70000,no_shared,0,1,0.032213396,68605,0,0,8,8,1,3602,1
20fab934ea5c6be398194f988b68cc7d,5649dba781e65b0029000028,no_shared,1,0,0.009390549,598900,0,0,23,20,1.15,724,2
52e7795adc4e8879e010e55f4c0f3b4c,55311e1c303638001c070100,no_shared,0,0,0.00605698,245667,0,0,0,0,0,0,1
aa5db502f8408eefc91406bb9c46f145,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,4,4,1,1608,1
63bcd84f39dbe7eb922520bb56f95212,564b9efe85758800270000ea,no_shared,0,1,0.021714858,1044308,0,0,1,1,1,641,1
78b8cdfc306a93f3066ab18b9457e72d,53bc19e79a9bf15cb0000051,no_shared,1,0,0.026353083,450194,0,0,2,2,1,2047,1
0ce02822d9774b56ddf0844a6cf956e6,564b54df020476001e000178,shared,1,0,0.019267672,625348,0,0,0,0,0,0,1
caeaef5505dbf30e77b166c5dc357137,53bc19e79a9bf15cb0000051,no_shared,1,0,0.026353083,450194,0,0,0,0,0,0,1
b0174da25ac1fa7a0d571fefe35a02d0,561d5ce04253e600330000ab,shared,1,0,0.015852567,430025,0,0,0,0,0,0,1
c310241cdebfef35e1b194f69d95cd6d,564b9efe85758800270000ea,shared,0,1,0.021714858,1044308,0,0,1,1,1,671,1
f1cbbbd661ab56f8badd4e907c24c397,53bc19e79a9bf15cb0000051,no_shared,0,1,0.026353083,450194,0,0,0,0,0,0,1
ce532f8d3e3131e7253fd7279327bd56,56312cc53c3b0700200002bb,shared,0,1,0.059671885,37304,1,4,170,149,1.140939597,14516,2
dad0c68d497b69ded10ed91bd075ef03,53bc19e79a9bf15cb0000051,no_shared,1,0,0.026353083,450194,0,0,1,1,1,3646,1
61ddb5d6177bd9c8ad203ad82effddab,5627d1c1de896b00300001b5,no_shared,0,1,0.010365988,339765,0,0,3,2,1.5,748,1
a6661060715dbce26707d0a7e79b80a8,564a5351e448af003000007b,no_shared,0,1,0.011885427,358338,0,0,8,7,1.142857143,3600,1
67e9bb5a9dda1e7f3a5531352400b6ca,558add47663964001c760000,shared,1,0,0.025718456,79476,0,5,116,80,1.45,18050,3
2952678fac6a634b122d3473a9c5f9f9,564a3b8759c5b4002a00000b,no_shared,1,0,0.007857861,192037,0,0,2,2,1,1309,1
d141466e9ce7e945518824d338432663,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,1,1,1,1098,1
52acb7d69339a2a70476943706ef7fc5,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,4,49,35,1.4,4607,2
eeadcc6928e83120f635ba2eb86499cf,55913ebb343363002c050000,no_shared,1,0,0.01768984,1045685,0,0,0,0,0,0,1
b8607a90736fbb11fc0a8564f58baef8,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,1,1,1,720,1
df7604319c75dc1fbe848353bba266f2,560e983cb2b9710019000112,no_shared,1,0,0.012682516,622274,0,0,1,1,1,3507,1
2aa63c82fa09d3c21ccaaf69dfe46f78,5639119b56afa00027000129,no_shared,1,0,0.019634264,109095,0,1,23,22,1.045454545,6021,1
7fc3b7188fd9c54c1bc81d295b2c5455,563bae2e2a68e3002700000c,no_shared,1,0,0.009730964,336349,0,1,115,107,1.074766355,5593,1
27a02f3dbf01e28b35f53aa2180187a4,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,1,1,1,1655,1
84b44345ff7d040155ed02e4b909e1d8,564b9efe85758800270000ea,shared,0,1,0.021714858,1044308,0,0,1,1,1,353,2
1ff03d4030c77b23301593bec6b5a428,564b9efe85758800270000ea,shared,0,1,0.021714858,1044308,0,1,32,25,1.28,5442,2
5c43f5f83e2b02014e867b777b761b3f,5434e8b9fc61e2708600000b,shared,1,0,0.011997913,2579532,0,14,35,37,0.945945946,3715,0
0ddacc26a6437a46814115d84e1c5f62,54f0cf75303664000c520000,no_shared,1,0,0.011128668,946115,0,0,0,0,0,0,1
eb7a13d1e36470b258409de030411c67,560e983cb2b9710019000112,shared,1,0,0.012682516,622274,0,0,0,0,0,0,1
60188278702ba2ffbf468f994df558e8,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,0,0,0,0,0,0,1
03ce1731735c17a4de9977805c747801,5640e93bea941c001800000f,shared,1,0,0.016154111,84251,0,0,1,1,1,827,3
4dbc20a4edf12ee6f14ab312944520a0,562933e3258092002700013e,no_shared,1,0,0.011379412,1290840,0,0,0,0,0,0,1
0570bd64451a996997b79535526eb1c6,564b54df020476001e000178,shared,1,0,0.019267672,625348,0,0,63,59,1.06779661,6187,1
b25422a448282bc2bd58fba678cf7d39,564e24527e42bb001e000188,shared,1,0,0.020658092,269628,1,2,47,43,1.093023256,2898,1
921d0ce2fbf651e014fe9c1243db2485,564b54df020476001e000178,shared,0,1,0.019267672,625348,0,0,0,0,0,0,1
9705ed5b0c1ba901a6afa7bdbb11d538,564ce807dc68bb0021000343,no_shared,1,0,0.01292359,16791,0,0,2,1,2,5,1
d8b3cc7ead42c01026362bde3009460d,564205bc360a15002700014d,shared,1,0,0.038611062,11318,0,0,0,0,0,0,1
a512b449490f90b68cc45ea47bc49721,564212cc360a15001e000159,shared,1,0,0.015786322,1526448,0,0,0,0,0,0,1
dcce3f0dbd008565f4a33f84c397ef1b,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,1,1,1,4983,1
ac58c08e34596b4ac03e002885d17fb5,564b9efe85758800270000ea,shared,0,1,0.021714858,1044308,0,0,3,2,1.5,416,1
d62d5099fd6e2ee516f1b27c263b780a,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
876aa7ef46b1ef7d53e7228c672e1469,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,2,2,1,4334,1
472718459eba1aabaf49f3691d8c8fd0,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,2,2,1,829,1
3697800d7bb01c8728887a8fab9a2a9e,527bd4ccd2e94f9a7701940c,shared,0,0,0.045992116,761,0,0,0,0,0,0,3
511cf0f31109f58a32627dfb1df2c893,564e57eb437ff0002d0000ef,no_shared,0,0,0.022292234,666555,0,1,135,126,1.071428571,4434,1
87629aa3c6dc31080bbd813f3e56c7cd,564e57eb437ff0002d0000ef,no_shared,1,0,0.022292234,666555,0,7,130,119,1.092436975,6191,1
5e75f9666c6ac356df77f293bff1130e,5603ffd23738360019810500,no_shared,1,0,0.027937551,46246,0,0,0,0,0,0,1
8a6e2659a67d565e2f0c04ae023cf001,5653559542d8780021000168,no_shared,0,1,0.016721311,21350,0,0,1,1,1,27,1
4f2bce7fda53f2ca942646d3fa4fe147,564f6a0b437ff000330002ae,shared,1,0,0.013390586,112019,0,0,1,1,1,287,1
4c36394a3e15b1538b760206f253f6c0,56266d022dd3e9001800019e,no_shared,1,0,0.012176193,161709,0,0,2,2,1,120,1
8390c696527be50468f50e5fa9fc2de3,564f86f0437ff0002d0003ab,no_shared,1,0,0.011335857,207395,0,0,51,48,1.0625,3303,1
72248e87b68ffde6f193111d4779a61b,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,2,2,1,3971,1
1707a6154d00466c26069b247309ed55,5653176042d878002d000055,no_shared,0,1,0.025109566,143292,0,0,20,19,1.052631579,6505,1
0e38903b44853cc7f0f08f88d601a9e7,564212cc360a15001e000159,shared,0,1,0.015786322,1526448,0,0,0,0,0,0,1
251a7df3c4025180abd33a1ffc9a496c,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,0,0,0,37,1
93daaa6b092831e8e5b3632ec121e5d0,562933e3258092002700013e,shared,1,0,0.011379412,1290840,0,0,2,2,1,828,1
39e2bef7f2beee14da47af11d95ff541,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,876,1
144ccf7c1ba824e00ec858deb04d44ca,564f86f0437ff0002d0003ab,shared,1,0,0.011335857,207395,0,9,55,53,1.037735849,5273,1
c0deed6ac7a260848a52b6679b3340aa,564212cc360a15001e000159,no_shared,0,1,0.015786322,1526448,0,0,1,1,1,428,1
76a7c5e9e0363a0431d209b87ae838cf,564212cc360a15001e000159,no_shared,0,0,0.015786322,1526448,0,0,0,0,0,0,1
7229a7f57b20f104f44bf6ac82985edf,564212cc360a15001e000159,shared,0,1,0.015786322,1526448,0,0,0,0,0,0,1
df6eae201c905a294df3c29d675ca478,55913ebb343363002c050000,no_shared,0,1,0.01768984,1045685,0,0,0,0,0,0,1
5bce0311b4bff32e86bf86012262cf79,564212cc360a15001e000159,no_shared,0,1,0.015786322,1526448,0,0,0,0,0,0,1
c5a3a303e8ba2ac7929d74b9321b9143,564e372258b61e0030000029,shared,0,1,0.020825632,8115,0,0,1,1,1,504,1
a29d54b9e5f23e55c5a564d87fccaffc,564f6aeff743a3002a000373,no_shared,1,0,0.014732536,38622,0,1,2,4,0.5,76,1
1535a5563df55a43a783fe2ab334358f,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
533a1f8dcca2204169131d808c9116e0,562933e3258092002700013e,shared,1,0,0.011379412,1290840,0,0,1,1,1,1545,1
adca1fa00226a189d0596a6fd2d50177,55df16586433320019670000,no_shared,1,0,0.009731221,273347,0,0,0,0,0,0,1
48544cc4bd7477d020547ae1683c65e8,5655c334cb3ed0003000004e,shared,1,0,0.011376067,191982,0,3,18,18,1,8311,1
75238dc05c812540da70c1aea80e7785,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,0,0,0,0,0,0,1
d899ad563e64de851b9620b92c3c2064,55df16586433320019670000,shared,1,0,0.009731221,273347,0,0,0,0,0,0,1
c330daca6d4105d3c4f4ce6a39e8aabb,563cef4c001beb0027000345,shared,1,0,0.009062412,959899,0,0,0,0,0,0,2
cfadd27082b75565daeac0536e4cdef6,564c127edc68bb00270000c5,no_shared,0,1,0.013732049,119283,0,0,0,0,0,0,1
ad9b196ca17dd2d3a48e48762bbf004a,5640e93bea941c001800000f,no_shared,1,0,0.016154111,84251,0,1,3,3,1,58,1
0e64f7c484417e69ba28bd9f681d5af0,5591a7b9386239001c7a0000,shared,1,0,0.016375898,58867,0,0,2,2,1,1392,1
0bf5b565ce0f23a732e14ee63e1109e1,5434e8b9fc61e2708600000b,shared,1,0,0.011997913,2579532,0,0,0,0,0,0,1
3d164fb1f3dbb4b981b5ab2a86525dfb,564506611ed25b00210000f2,shared,0,1,0.026545025,89772,0,3,3,1,3,26,3
a24efa46d1fcf2e63c209d21ca631f22,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,1,1,1,61,1
c170d129371903bb90d2d5ec9ce6c7ea,564e57eb437ff0002d0000ef,shared,0,1,0.022292234,666555,0,0,3,3,1,881,2
1dbe9f536ddbeebb082ae49541a62473,55e48d49633461000d270100,no_shared,1,0,0.015624936,245377,0,0,1,1,1,136,1
29eba05477f8bf4cf9137899230b25af,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,0,0,3,3,1,1482,1
c6a7100cd7eabf6d628e1ffd04a4d8ea,564600e41d04880024000165,no_shared,1,0,0.012872129,17635,0,5,293,94,3.117021277,5408,3
a37be375e438e8c5a25a035af1dbb574,564212cc360a15001e000159,no_shared,1,0,0.015786322,1526448,0,0,0,0,0,0,1
e10bd785604991d624e8a5df270f1b4a,562933e3258092002700013e,no_shared,1,0,0.011379412,1290840,0,0,2,2,1,147,1
8e1f3663227ca94f9f367e6cf6db6b75,55540cc2666435098dbe0000,shared,1,0,0.016888874,61579,0,2,117,99,1.181818182,8128,2
9f5ee822a7a7da0276bc9f680e57faf1,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,1,1,1,222,1
52a5344ef4aec0a1295a381e735e3f3a,564e57eb437ff0002d0000ef,shared,1,0,0.022292234,666555,0,0,3,3,1,1894,1
d4c604f84df7cee16c2dfd2028c786dc,564b9efe85758800270000ea,shared,1,0,0.021714858,1044308,0,0,0,0,0,0,1
2ecc62a13deaf7245ecb3a41901f9c1d,5434e8b9fc61e2708600000b,no_shared,1,0,0.011997913,2579532,0,0,2,2,1,2654,1
7c922c190c7a5cd944ff79eba4a42098,564b9efe85758800270000ea,no_shared,1,0,0.021714858,1044308,0,0,13,12,1.083333333,5028,1
00c64454711113ca915a895be93de834,564df1e37e42bb001b000080,no_shared,1,0,0.012800595,75309,0,1,17,15,1.133333333,3473,1
b879b3641e682631db679b202fe6aad3,564b54df020476001e000178,no_shared,1,0,0.019267672,625348,0,0,3,3,1,8398,1
9031eecc8bbe20b688a95e1361c6dba1,564b54df020476001e000178,shared,1,0,0.019267672,625348,0,7,348,297,1.171717172,9280,2
b08f2407cdb5c1ddb63e5e83239aadf1,564df1e37e42bb001b000080,no_shared,1,0,0.012800595,75309,0,0,18,17,1.058823529,1873,1
be63a0bab6f1eff87e4ec0c20b91cd0c,562933e3258092002700013e,no_shared,1,0,0.011379412,1290840,0,0,0,0,0,0,1
5d3947c363c60247ce2f2877f9a22198,55e608b2346663000d640400,shared,0,1,0.043071161,9078,0,0,2,2,1,235,1
b0c29a37c34e38c1f0544929362e0d0d,5653176042d878002d000055,no_shared,0,1,0.025109566,143292,0,0,8,7,1.142857143,1294,1
9c5cc44acd4b641b5991ac7fe068f4bd,5653176042d878002d000055,shared,1,0,0.025109566,143292,0,0,4,4,1,1304,2
783e7af5515896e5c271277afaabd472,5648ca8ec45b8c002300000b,no_shared,0,1,0.010781163,153694,0,0,336,153,2.196078431,2453,4
f3ad870691719d7c299bf3b5beea7e75,564e24527e42bb001e000188,shared,1,0,0.020658092,269628,0,0,4,3,1.333333333,95,1
8f93b74c132ab1b0de25859ae9f58901,562f7ad56c1c2b0022000021,no_shared,1,0,0.020795958,161089,0,0,25,23,1.086956522,8331,1
dc8f629969c6be2c1cd54bd09b5af6e7,55e48d49633461000d270100,no_shared,1,0,0.015624936,245377,0,0,2,2,1,532,1
62a928bf99ecd72092b3f4f5b34265db,56392b895b28b8002b00017c,no_shared,1,0,0.014891106,249142,0,0,7,7,1,4711,1
5a06898f88da11adec93e1b198187d8c,564e24527e42bb001e000188,shared,1,0,0.020658092,269628,0,16,185,107,1.728971963,7461,4
619df5094ca9935d22c17f9eecd856c2,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
365a1447273c5ddfa39dd92874e9b5ae,562933e3258092002700013e,shared,0,1,0.011379412,1290840,0,0,0,0,0,0,1
3f6ada1a47640b8136674a4fe7a0d93d,564e24527e42bb001e000188,shared,1,0,0.020658092,269628,1,1,6,5,1.2,8182,1
fa85adb4add914aa82cb5ee1cc5e1072,564c127edc68bb00270000c5,shared,1,0,0.013732049,119283,0,0,132,115,1.147826087,9329,1
c982aaf727a9ac7aeb44c99170716af9,564e57eb437ff0002d0000ef,shared,0,1,0.022292234,666555,0,3,70,54,1.296296296,3505,1
05e2e1ca356df724e8a8f088ca955654,564e57eb437ff0002d0000ef,shared,0,1,0.022292234,666555,0,6,22,18,1.222222222,1983,2
583189b718d7ea90d4363b6860c4298f,5649eb78617ef0002d00004e,no_shared,0,1,0.021182973,74541,0,1,223,165,1.351515152,17973,3
a70be4f8b0cb826fa5e0d6e7b1f3a3a3,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
e092c15ee818b6c6ff143a25b5be4017,53ebd4706a2eb532b9000036,shared,0,1,0.026001258,9538,0,0,0,0,0,0,5
4ce2af960d903824d68ee3896b9e182e,562933e3258092002700013e,shared,1,0,0.011379412,1290840,0,0,0,0,0,0,1
6d0965ff61449551e41ab68ab9a0560d,562933e3258092002700013e,shared,0,0,0.011379412,1290840,0,0,1,1,1,719,1
7b8ab249d6f5e8afb899580dd9c25f8f,56266d022dd3e9001800019e,no_shared,0,0,0.012176193,161709,0,0,0,0,0,370,1
570d69e8cc6f9053f08a21425aaa7a49,5654b2e51b96ef003300003d,shared,1,0,0.015010603,72149,0,4,10,8,1.25,568,2
765285e61f57f49df1658bc99f54f738,564a0a5481e65b00210000b9,no_shared,0,1,0.017017142,31909,0,0,15,18,0.833333333,12224,1
abc6ccf7e8bd1bc17af5319058b027cb,562933e3258092002700013e,no_shared,1,0,0.011379412,1290840,0,0,2,2,1,896,2
748e4b863499f5cdd52f57cef170c107,5655c334cb3ed0003000004e,no_shared,0,0,0.011376067,191982,0,0,23,22,1.045454545,6196,1
5e2cd0597cd4d253a44ac55536bc01c9,5653559542d8780021000168,no_shared,0,1,0.016721311,21350,0,0,0,0,0,0,17
7a516be9d187d166fde082ebe18c53e4,5628fcdff0f75800270000aa,shared,1,0,0.019180265,89102,0,0,0,0,0,3,1
1c409cec2d9595bd1eab416bcb09bf5f,5655c334cb3ed0003000004e,shared,1,0,0.011376067,191982,0,4,21,21,1,3466,1
41ba9cc37b77f2d73e1bde2b83a63670,52013dd7f0a4e45f0f0011b9,shared,1,0,<null>,5042,0,0,0,0,0,0,2
75a677f99861ca36380e7a8ac6481c45,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
68a246e1e59502cdcfaa3fdd8c4c5bff,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
